,Identified_Name,Identified_dist
0,Desconocido,1.140122652053833
1,Desconocido,1.1482328176498413
2,Desconocido,1.0719901323318481
3,Desconocido,1.0366711616516113
4,Desconocido,1.0594661235809326
5,Desconocido,1.1188724040985107
6,Desconocido,1.0909593105316162
7,Desconocido,1.0497184991836548
8,Desconocido,1.1200108528137207
9,Desconocido,1.1107769012451172
10,Desconocido,1.1527739763259888
11,Desconocido,1.1217705011367798
12,Desconocido,1.1434234380722046
13,Desconocido,1.1460275650024414
14,Desconocido,1.1357924938201904
15,Desconocido,1.174157738685608
16,Desconocido,1.105043888092041
17,Desconocido,1.1448612213134766
18,Desconocido,1.1285605430603027
19,Desconocido,1.1685512065887451
20,Desconocido,1.1515722274780273
